project,CWE_id,commit_hash,commit_message,commit_date,files_changed,code_diff_summary
microsoft_MixedReality-WebRTC,CWE-133,4e18316d03f1303ebc5402611a773ba8f4d62ff6,Improved naming and comments,,2,"共 26 处添加, 24 处删除. 示例: 删除: _peerConnection.PreferredAudioCodecExtraParams = PreferredAudioCodecExtraParamsRemoteTextBox.Text;; 添加: _peerConnection.PreferredAudioCodecExtraParamsRemote = PreferredAudioC"
microsoft_MixedReality-WebRTC,CWE-557,b6ff564b003a70aa89e7b153bd040e6044ba45a2,"Allow reuse of PeerConnection component

Ensure that the PeerConnection Unity component clean-up its native peer
connection after use, so that the next call to InitializeAsync() can
create a new instance and allow the component to be reused.

Bug: #182",,1,"共 27 处添加, 15 处删除. 示例: 删除: /// <remarks>; 删除: /// Unlike the public <see cref=""Peer""/> property, this is never <c>NULL</c>,; 删除: /// but can be an uninitialized peer."
microsoft_MixedReality-WebRTC,CWE-465,aa18b07bb9d9a508f3fd9d072c4ca13eca2bfbed,"Fix crash with AddLocalVideoTrackAsync(null)

Ensure that when passing the default null value as the init settings,
the AddLocalVideoTrackAsync() call does not dereference a NULL pointer
but instead correctly generates a track name.

Bug: #179",,2,"共 24 处添加, 3 处删除. 示例: 删除: string trackName = settings.trackName;; 删除: if (trackName.Length == 0); 添加: string trackName = settings?.trackName;"
microsoft_MixedReality-WebRTC,CWE-569,90dc8ae1a11f2ad5c3867689ced48f1297b524aa,Trying again to fix line endings.,,1,"共 48 处添加, 48 处删除. 示例: 删除: ﻿<Project>; 删除: ; 删除: <!-- This needs to go first, before Microsoft.Common.props is imported  -->"
microsoft_MixedReality-WebRTC,CWE-465,3688237c2705e337deca3e8502f478b95928e46b,"Fix C++ tests for non-ref-owning handles

Handles to native objects are not owning a reference anymore when not
passed from a method creating the object. For example, getting a track
from a transceiver returns a ""view"" handle that is a copy of the one
previously returned when the track was created, and should *not* be
released while the track is in use. This makes the handle usage more
understandable and similar to a pure C API.",,6,"共 6 处添加, 15 处删除. 示例: 删除: RTC_CHECK(transceiver_->GetMediaKind() == mrsMediaKind::kAudio);; 添加: RTC_CHECK(transceiver->GetMediaKind() == mrsMediaKind::kAudio);; 删除: // for (auto&& audio_track : remote_"
microsoft_MixedReality-WebRTC,CWE-1228,d3be60d822fe8c30dde7793b4d67c1530f6b14e2,Remove mention to internal function in API,,1,"共 18 处添加, 1 处删除. 示例: 删除: /// See |EncodeIceServers| and |DecodeIceServers|.; 添加: /// The syntax for the encoded string is:; 添加: ///   string = blocks"
microsoft_MixedReality-WebRTC,CWE-355,a9a2aa54b48422ae95efbe81fd8bf40dc600b38a,"[Unity] Improve the WebcamSource editor

Improve the editor of the WebcamSource component for the Unity Inspector
by making all capture format constraints toggleable, and associating all
controls with their SerializedProperty to enable proper handling of
Prefab revert and other editing features.",,1,"共 373 处添加, 67 处删除. 示例: 删除: /// Allows displaying some error message when Mixed Reality Capture is enabled but; 删除: /// XR is not, the later corresponding to a non-exclusive app (2D slate) where MRC; 删"
microsoft_MixedReality-WebRTC,CWE-355,6006a0d12d46b01f2a94bf8bbeb60aa4da5ed3ea,"[Unity] Add ToggleLeft attribute for inspector

Add a new Editor.ToggleLeft attribute for boolean properties which
allows showing a ToggleLeft control instead of the default toggle one.",,5,"共 67 处添加, 0 处删除. 示例: 添加: // Copyright (c) Microsoft Corporation.; 添加: // Licensed under the MIT License.; 添加: "
microsoft_MixedReality-WebRTC,CWE-387,dca2c858e25f0e6307cc9718d180687a7d2dac2a,"Remove Signaler use from PeerConnection

- Remove any mention of Signaler in PeerConnection.
- Remove the node-dss specific message type from the Signaler abstract
  base class, and move it to the specific NodeDssSignaler
  implementation.

Note that currently Signaler encapsulates messages into a Message type,
which is then re-encapsulated into a different NodeDssMessage type by
the NodeDssSignaler. This looks redundant, but there are 2 reasons for
this:
- NodeDssSignaler needs a specific message type that serializes to JSON
  with specific field names, to be compatible with the node-dss
  protocol.
- The Signaler.Message type will eventually move into the C# library API
  and be transparent to the user (#188).

Bug: #172",,3,"共 396 处添加, 388 处删除. 示例: 删除: #region Signaling; 删除: ; 删除: /// <summary>"
microsoft_MixedReality-WebRTC,CWE-265,089d9f93b4d395be1e89a882f468a895e5a06962,"Downgrade TestAppUWP from 10.0.18134 to 10.0.17763

Downgrade the target platform version to 10.0.17763.0 as it looks like
more recent ones are not supported by Azure DevOps hosted agents used
for CI.",,1,"共 1 处添加, 1 处删除. 示例: 删除: <TargetPlatformVersion Condition="" '$(TargetPlatformVersion)' == '' "">10.0.18362.0</TargetPlatformVersion>; 添加: <TargetPlatformVersion Condition="" '$(TargetPlatformVersion)' =="
microsoft_MixedReality-WebRTC,CWE-1218,1a6c7c677c07ba61ec0b07dde0249df9bf120108,"Add E_BUFFER_TOO_SMALL error code (#363)

Add some error code to signal the user a buffer is too small to perform
the current operation. The buffer is generally allocated by the caller,
which gives them an opportunity to retry with a larger buffer.",,3,"共 35 处添加, 0 处删除. 示例: 添加: /// <summary>; 添加: /// Exception raised when a buffer is too small to perform the current operation.; 添加: ///"
microsoft_MixedReality-WebRTC,CWE-355,a9744cac28d4338c72f440e34eb1e22ebf9b09fd,Fix renderer GUI,,1,"共 0 处添加, 3 处删除. 示例: 删除: SerializedProperty _source;; 删除: _source = serializedObject.FindProperty(""Source"");; 删除: EditorGUILayout.PropertyField(_source);"
microsoft_MixedReality-WebRTC,CWE-275,d70cc5ee9f1ed99ff545949f3c21b962bb7e02dd,"Fix assignment

Probably an oversight from #431.",,1,"共 1 处添加, 1 处删除. 示例: 删除: Source = null;; 添加: _source = null;"
microsoft_MixedReality-WebRTC,CWE-1219,ab755373141b2c58cd8afe5d2add5b2ca61a5526,[Unity] Fix namespace for moved files,,3,"共 3 处添加, 3 处删除. 示例: 删除: icon: {instanceID: 0}; 添加: icon: {fileID: 2800000, guid: f845cb707dda5c84594956f49655100f, type: 3}; 删除: namespace Microsoft.MixedReality.WebRTC.Unity.Tests.Runtime"
microsoft_MixedRealityToolkit-Unity,CWE-569,7889374e02f12f8237701faaab2cc61528143caf,added back missing summary statement,,1,"共 4 处添加, 0 处删除. 示例: 添加: /// <summary>; 添加: /// The initialize function is used to setup the manager once created.; 添加: /// This method is called once all managers have been registered in the Mixed Rea"
microsoft_MixedRealityToolkit-Unity,CWE-355,96125acba291369f94b5bd9a89e328bbd0b988bd,"A few tidy up tasks (#1982)

* Prefixing MR interfaces and managers with ""MixedReality"" to match other base components
* Restructuring the location of some new files / interfaces based on the standards
* Updating .Meta files to use the MRToolkit icon",,159,"共 329 处添加, 167 处删除. 示例: 删除: IMixedRealityInputSystem inputSystem;; 添加: private IMixedRealityInputSystem inputSystem = null;; 添加: using Microsoft.MixedReality.Toolkit.Internal.Interfaces;"
microsoft_MixedRealityToolkit-Unity,CWE-355,2d315509a8163eadb62ad41bd21e7a8007ff8c22,updated summary and icon,,2,"共 4 处添加, 1 处删除. 示例: 添加: /// <summary>; 添加: /// .NET Native Backend Reflection Extensions.; 添加: /// </summary>"
microsoft_MixedRealityToolkit-Unity,CWE-1219,38449db87d1fe9a205623386ae171ec97443f472,added missing meta file for models folder,,1,"共 8 处添加, 0 处删除. 示例: 添加: fileFormatVersion: 2; 添加: guid: 0bbc47be82a57424693451ff5c2ad98c; 添加: folderAsset: yes"
microsoft_MixedRealityToolkit-Unity,CWE-569,fcb3c76e77b26ee29deaa67e229ed4cab893c275,Fixed some issues with dictionary lookup,,4,"共 169 处添加, 25 处删除. 示例: 删除: enableInputSystem: 0; 添加: enableInputSystem: 1; 添加: --- !u!1 &778067434"
microsoft_MixedRealityToolkit-Unity,CWE-1219,27c66505615d69b3fa6844624ca404406acca179,missed a few meta files,,2,"共 2 处添加, 2 处删除. 示例: 删除: icon: {fileID: 2800000, guid: 8ce0387fe0b4c824aa16dee6d56afd96, type: 3}; 添加: icon: {fileID: 2800000, guid: b05992d7b95e0dd44bac7e8511619b77, type: 3}; 删除: icon: {fileID: 28000"
microsoft_MixedRealityToolkit-Unity,CWE-355,922e79623ca3c54efffb5a71bc493f5efd8bf856,"updated how we handle creating a new scriptable object profile.
Updated Camera Banner and Inspector.
Added MRTK/Configure menu.",,4,"共 54 处添加, 21 处删除. 示例: 添加: using System;; 添加: /// <param name=""path"">Optional path for the new asset.</param>; 删除: public static void CreateAsset(this ScriptableObject scriptableObject, string fileName"
microsoft_MixedRealityToolkit-Unity,CWE-371,e14b133ad53fb1b2d8049f671206b3213effac8a,"Renamed Controller state to Tracking state.
Added Tracking State events to Input Source Position Event Data
Raised Tracking state changes to input system.",,24,"共 89 处添加, 41 处删除. 示例: 添加: using Microsoft.MixedReality.Toolkit.Internal.Definitions.Devices;; 添加: /// <inheritdoc />; 添加: public void RaiseSourceTrackingStateChanged(IMixedRealityInputSource source, T"
microsoft_MixedRealityToolkit-Unity,CWE-429,19dbd2cc8a6ca3d2353fe071821fa0f997830652,disable multiple solver handlers on a single game object,,1,"共 1 处添加, 0 处删除. 示例: 添加: [DisallowMultipleComponent]"
microsoft_MixedRealityToolkit-Unity,CWE-399,3737451eac30022cf008c0f52fdb84aa7be93826,rename Resources -> StandardAssets,,106,"共 1 处添加, 17 处删除. 示例: 删除: fileFormatVersion: 2; 删除: guid: 00ec020f891568944abf9e058e1d2301; 删除: folderAsset: yes"
microsoft_MixedRealityToolkit-Unity,CWE-1219,42a23a61c5c0d097fb68f1fbba3fbeefbe013205,remove unused .meta files,,2,"共 0 处添加, 16 处删除. 示例: 删除: fileFormatVersion: 2; 删除: guid: 71754600b0e84c34e96b1905e51e5f02; 删除: folderAsset: yes"
microsoft_MixedRealityToolkit-Unity,CWE-429,f700b199570b02e9a6781423971befc07e94fdab,pr feedback: accessing managers pattern,,1,"共 4 处添加, 8 处删除. 示例: 删除: /// <summary>; 删除: /// The configured boundary system manager.; 删除: /// </summary>"
microsoft_MixedRealityToolkit-Unity,CWE-355,5a43b620f2018794e6abb8335ee09e4f8eb86f62,No more menu,,1,"共 1 处添加, 1 处删除. 示例: 删除: displayResolutionDialog: 1; 添加: displayResolutionDialog: 2"
microsoft_MixedRealityToolkit-Unity,CWE-1219,fed54da99c078517737093527e8560c028c3a70a,remove conflicting files,,8,"共 0 处添加, 56 处删除. 示例: 删除: fileFormatVersion: 2; 删除: guid: 93fa9b0a4633dac4aa0049226c52ef74; 删除: TextScriptImporter:"
microsoft_MixedRealityToolkit-Unity,CWE-136,0263e611f028bf7b0188e664864221572591da31,"moved enum types to definitions.
Updated and cleaned up a a few more classe",,43,"共 746 处添加, 340 处删除. 示例: 添加: fileFormatVersion: 2; 添加: guid: f22403a92a4d66f48824c9926a1752cc; 添加: folderAsset: yes"
microsoft_MixedRealityToolkit-Unity,CWE-1227,bf8e7c3cb2631a00f8b4f17afced3400ff48a09f,required line data provider,,1,"共 2 处添加, 0 处删除. 示例: 添加: using Microsoft.MixedReality.Toolkit.Internal.Utilities.Lines.DataProviders;; 添加: [RequireComponent(typeof(BaseMixedRealityLineDataProvider))]"
microsoft_MixedRealityToolkit-Unity,CWE-465,790edf6b4a814607b95284ae0223e8f9c0506b79,commented out pointer profile (since it doesn't exist yet),,1,"共 2 处添加, 2 处删除. 示例: 删除: pointerProfile = serializedObject.FindProperty(""pointerProfile"");; 添加: //pointerProfile = serializedObject.FindProperty(""pointerProfile"");; 删除: RenderProfile(pointerProfile);"
microsoft_MixedRealityToolkit-Unity,CWE-465,8b92db61940228ff881ba0012c1c23b1b881eacb,updated pointer profile,,1,"共 5 处添加, 0 处删除. 示例: 添加: - controllerType:; 添加: reference: Microsoft.MixedReality.Toolkit.Internal.Devices.WindowsMixedReality.WindowsMixedRealityController,; 添加: Microsoft.MixedReality.Toolkit"
microsoft_MixedRealityToolkit-Unity,CWE-189,c26aa4701dba39d48d98ff7a27e2ad995c998e4f,added range to ellipse resolution,,1,"共 2 处添加, 15 处删除. 示例: 添加: [Range(0, 2048)]; 删除: set; 删除: {"
microsoft_MixedRealityToolkit-Unity,CWE-1219,845dc82a7b69b4321c343631f766c6f113db51f7,moved materials to standard assets folder,,10,"共 0 处添加, 16 处删除. 示例: 删除: fileFormatVersion: 2; 删除: guid: 0a593e2ca490014488b766710a68894f; 删除: folderAsset: yes"
microsoft_MixedRealityToolkit-Unity,CWE-465,7a7f4784f96fe9ac36652f0ce7b266697bfceebf,"First pass at instantiating pointer prefab.
Created DefaultControllerPointer",,20,"共 706 处添加, 139 处删除. 示例: 删除: GameObject:; 删除: m_ObjectHideFlags: 0; 删除: m_PrefabParentObject: {fileID: 0}"
microsoft_MixedRealityToolkit-Unity,CWE-569,658a4d3675677ef0fbfe698eea31239f0287f207,removed commented out code (that's just gonna be right back in there after this PR :p),,1,"共 0 处添加, 3 处删除. 示例: 删除: //private SerializedProperty pointerProfile;; 删除: //pointerProfile = serializedObject.FindProperty(""pointerProfile"");; 删除: //RenderProfile(pointerProfile);"
microsoft_MixedRealityToolkit-Unity,CWE-275,2748c95eebc92440e5e0ed738d5d34399c41d9c1,Fixing assignment warning,,1,"共 1 处添加, 1 处删除. 示例: 删除: private Material material;; 添加: private Material material = null;"
microsoft_MixedRealityToolkit-Unity,CWE-465,419bc2faeae39a608005e253305e5c06b7129096,Physical parabolic pointer,,8,"共 293 处添加, 71 处删除. 示例: 添加: using Microsoft.MixedReality.Toolkit.Internal.EventDatum.Teleport;; 删除: public abstract class BaseControllerPointer : ControllerPoseSynchronizer, IMixedRealityPointer, IMixe"
microsoft_MixedRealityToolkit-Unity,CWE-429,56db3b9fa4b71558ed838c9643a9f35c009b464d,"still getting a null ref here, so checking if MR Manager is initialized",,1,"共 1 处添加, 1 处删除. 示例: 删除: if (!MixedRealityManager.HasActiveProfile); 添加: if (!MixedRealityManager.IsInitialized || !MixedRealityManager.HasActiveProfile)"
microsoft_MixedRealityToolkit-Unity,CWE-465,0577ce7acc0a52d8559435f0324957a3b7f54594,check if controller supports pointing before adding a pointer.,,1,"共 2 处添加, 1 处删除. 示例: 删除: if (MixedRealityManager.HasActiveProfile &&; 添加: if (interactionSourceState.source.supportsPointing &&; 添加: MixedRealityManager.HasActiveProfile &&"
microsoft_MixedRealityToolkit-Unity,CWE-465,831c5b8ec645b4da74ce110ddb4e5b3b8fdf719b,added debug warning if no pointer attached,,1,"共 4 处添加, 0 处删除. 示例: 添加: else; 添加: {; 添加: Debug.LogWarning($""Failed to attach {pointerProfile.PointerPrefab.name} to {controllerType.Name}."");"
microsoft_MixedRealityToolkit-Unity,CWE-465,eff03394671f0f76adbf915ac42fe90d98f6bca9,moved pointer creation to a generic place,,3,"共 54 处添加, 73 处删除. 示例: 添加: using Microsoft.MixedReality.Toolkit.Internal.Definitions.Utilities;; 添加: using System.Collections.Generic;; 添加: using UnityEngine;"
microsoft_MixedRealityToolkit-Unity,CWE-465,b7cd24f38f187e89a0161d4cb34517676a022979,"Teleport Parabola is looking nicer.
finished events, but teleportation still isn't working yet. After teleportation, pointers get out of wack.",,67,"共 3976 处添加, 237 处删除. 示例: 添加: using Microsoft.MixedReality.Toolkit.Internal.EventDatum.Teleport;; 添加: using Microsoft.MixedReality.Toolkit.SDK.UX.Pointers;; 删除: public class MixedRealityTeleportHandler"
microsoft_MixedRealityToolkit-Unity,CWE-465,d8637359fe1414a28e7f3ab308edb777ab140e83,added pointer handedness suffix,,1,"共 1 处添加, 0 处删除. 示例: 添加: pointerObject.name = $""{pointerProfile.Handedness}_{pointerObject.name}"";"
microsoft_MixedRealityToolkit-Unity,CWE-1219,97345c36ded577abc1f5920d52748da36b0c4f6f,removed unused folder,,1,"共 0 处添加, 8 处删除. 示例: 删除: fileFormatVersion: 2; 删除: guid: 50cfe605afc20cd4599e61676d729591; 删除: folderAsset: yes"
microsoft_MixedRealityToolkit-Unity,CWE-465,ab7df3ccbea50646c27674ce103b8839090399b1,updated teleport pointer to work on any controller type,,2,"共 2 处添加, 2 处删除. 示例: 添加: destroyOnSourceLost: 1; 删除: reference: Microsoft.MixedReality.Toolkit.Internal.Devices.WindowsMixedReality.WindowsMixedRealityController,; 删除: Microsoft.MixedReality.Toolkit"
microsoft_MixedRealityToolkit-Unity,CWE-355,304b7440f364f259c29147893422239d6d6e76da,Fixed Custom mapping inspector layout and added ability to toggle y axis invert,,2,"共 130 处添加, 36 处删除. 示例: 添加: invertYAxis: 0; 添加: invertYAxis: 0; 添加: invertYAxis: 0"
microsoft_MixedRealityToolkit-Unity,CWE-465,173331ac7999c88ba8e0a0a6124a3fbad5ee808e,added pointer offset rotation to WMR OVR Controller,,2,"共 8 处添加, 9 处删除. 示例: 添加: /// <summary>; 添加: /// The pointer's offset angle.; 添加: /// </summary>"
microsoft_MixedRealityToolkit-Unity,CWE-465,c59e64c4a30266bef21f41080986e84738fb5ea8,removed virtual member call in gaze pointer constructor.,,1,"共 11 处添加, 2 处删除. 示例: 删除: PointerExtent = pointerExtent;; 添加: this.pointerExtent = pointerExtent;; 添加: private float pointerExtent;"
microsoft_MixedRealityToolkit-Unity,CWE-355,b26dc2323fc06e01aa96e72f7f7e01676d22e3d4,Added xbox controller and refactored a bit.,,14,"共 540 处添加, 74 处删除. 示例: 添加: - id: 7; 添加: description: Xbox Controller; 添加: controllerType:"
microsoft_MixedRealityToolkit-Unity,CWE-355,ed24d8c541797f81df6a86dcf27724325377012d,Reset default controller profile. Added input axis to pop up window,,10,"共 1319 处添加, 483 处删除. 示例: 删除: controllerMappingProfile: {fileID: 11400000, guid: 3b591b9f56584e888f557aa29796cbf8,; 添加: controllerMappingProfile: {fileID: 11400000, guid: 5be0492f9699cef47b70fce4a30857"
microsoft_MixedRealityToolkit-Unity,CWE-355,71fed2126a2c094b2962bb530139740aa620662e,"Cleaned up the UI to make it a little more usable

Outstanding tasks
---
* Replace or create smaller images for Inspector
* Recreate the ""Default"" asset so the images are ordered correctly",,2,"共 40 处添加, 13 处删除. 示例: 删除: new MixedRealityControllerMapping(0, ""Xbox Controller"", typeof(XboxController)),; 添加: new MixedRealityControllerMapping(0, ""Windows Mixed Reality Motion Controller Left"", typ"
